period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label
5.729317577,1.1816,865.4,2.41,123.03,850.0,5320.0,0.786,4.589,14.809,1
11.776132317,2.8971,1430.8,2.08,9.37,446.0,3980.0,0.54,4.722,13.738,1
11.60908533,2.2603,489.3,1.71,48.06,671.0,5320.0,0.786,4.589,14.809,1
0.530967162,3.3659,244.9,23.72,12644.75,2704.0,6449.0,1.193,4.316,13.586,0
40.05881661,5.595,1239.4,3.43,13.57,489.0,5668.0,0.868,4.545,14.862,1
6.09747233,3.431,217.6,2.22,485.84,1197.0,5661.0,1.522,4.09,15.151,1
56.637918,6.172,589.7,3.68,24.87,570.0,5661.0,1.522,4.09,15.151,1
2.243016513,2.721,299.6,1.37,438.46,1167.0,5462.0,0.732,4.614,13.98,0
8.6531216,4.39,654.8,22.58,84.05,772.0,5421.0,0.852,4.564,15.454,0
8.99088621,4.2447,469.7,2.78,200.35,960.0,5881.0,1.171,4.315,13.431,1
34.064566412,9.6114,28450.0,15.57,25.0,570.0,6161.0,0.892,4.517,15.443,0
4.350087749,2.6428,23593.0,24.77,393.2,1136.0,6060.0,0.953,4.495,14.855,0
1.744101106,1.5497,9681.4,7.21,251.54,1016.0,4368.0,0.703,4.593,15.702,0
7.981187121,1.8071,7609.5,18.75,205.88,966.0,6217.0,0.989,4.472,14.36,0
4.118775582,3.76,2647.7,4.48,306.75,1067.0,5944.0,0.802,4.579,15.797,0
0.971933156,1.9265,4786.0,50.75,2240.48,1754.0,5592.0,0.931,4.445,15.289,0
121.5991278,15.1596,10537.0,379.63,3.87,358.0,6036.0,0.847,4.551,14.6,0
7.886632468,5.2147,6331.2,8.99,232.07,996.0,5847.0,1.135,4.304,15.014,1
8.027681123,3.0942,8725.4,8.43,109.35,824.0,5569.0,0.887,4.546,15.57,1
704.962626,18.003,2319.1,4.53,0.24,178.0,5305.0,0.818,4.489,13.354,1
50.28635977,6.3212,1119.3,3.88,20.59,543.0,5900.0,1.167,4.309,13.672,1
22.79020351,5.0394,617.9,2.57,38.27,634.0,5478.0,1.053,4.354,14.766,1
13.26079792,3.912,199.4,1.47,78.79,760.0,5478.0,1.053,4.354,14.766,1
1.061932545,2.1429,133.6,2.29,9391.15,2508.0,6134.0,1.851,3.975,12.953,0
127.8334997,10.914,1829.9,9.46,22.21,554.0,6505.0,2.17,3.973,13.968,1
10.21864532,3.802,445.3,2.33,169.13,920.0,6100.0,1.083,4.376,14.82,1
15.573637,5.326,468.1,2.94,96.38,799.0,6100.0,1.083,4.376,14.82,1
40.1015561,5.246,550.0,2.92,27.31,583.0,6100.0,1.083,4.376,14.82,1
4.45814897,2.867,188.1,1.61,511.6,1212.0,6100.0,1.083,4.376,14.82,1
5.663621501,1.2968,1225.0,2.47,84.76,774.0,4917.0,0.723,4.601,15.444,0
6.230335,1.6493,1449.2,3.7,138.33,875.0,5477.0,0.865,4.557,15.977,1
12.49340725,2.2614,715.7,2.2,42.08,649.0,5207.0,0.795,4.561,13.575,1
6.62643441,3.1752,814.6,2.54,151.59,895.0,5616.0,0.903,4.529,15.843,1
3.70122061,2.523,327.4,1.62,330.02,1087.0,5616.0,0.903,4.529,15.843,1
13.73474071,2.769,746.4,2.71,38.11,634.0,5196.0,0.772,4.524,15.187,1
14.55387488,6.973,319.7,3.45,183.48,939.0,6143.0,1.507,4.177,14.377,1
0.895277575,2.711,534.5,9.27,77480.31,4253.0,8040.0,3.325,3.707,13.574,0
81.0637895,3.001,476.0,3.01,16.12,511.0,6198.0,1.324,4.237,13.914,1
24.8056775,6.148,624.4,2.16,28.22,588.0,5600.0,0.872,4.455,15.204,1
13.02493307,4.5706,778.4,2.88,90.1,786.0,5657.0,1.046,4.364,13.709,1
44.3471936,6.43,791.7,2.45,13.0,484.0,5600.0,0.872,4.455,15.204,1
9.2207691,4.907,140.0,1.02,105.63,817.0,5600.0,0.872,4.455,15.204,1
13.6396648,5.425,162.7,1.1,62.6,717.0,5600.0,0.872,4.455,15.204,1
1.922799706,1.8604,259.7,1.28,514.44,1215.0,5194.0,0.815,4.559,14.829,1
3.222975318,2.9247,232.7,1.47,558.65,1239.0,5823.0,0.96,4.427,14.609,1
4.16811839,2.8084,263.0,2.28,628.73,1277.0,5689.0,1.313,4.202,14.801,1
5.82348911,2.2441,888.7,3.0,196.33,955.0,5774.0,0.864,4.526,15.898,1
9.41475056,4.736,483.4,19.33,202.58,962.0,6406.0,1.033,4.436,13.66,0
0.56669006,2.1674,104.6,1.52,18023.71,2955.0,6899.0,1.386,4.273,13.44,0
7.13969705,3.981,512.9,2.24,205.23,965.0,6014.0,0.993,4.486,15.906,1
18.75470238,3.0331,995.3,1.67,5.03,382.0,3976.0,0.54,4.721,15.473,1
3.00363219,3.732,101.2,1.43,1441.44,1571.0,6309.0,1.32,4.217,12.476,0
11.30123036,4.022,277.1,1.85,124.42,852.0,5730.0,1.122,4.34,14.981,1
0.796722833,2.4551,107.1,1.44,7844.64,2401.0,5959.0,1.334,4.121,13.379,0
4.24153629,2.971,188.1,1.44,452.95,1177.0,5776.0,1.047,4.34,14.621,1
17.32419108,8.045,241.3,3.14,204.1,964.0,5968.0,1.857,3.972,13.42,1
14.37457572,4.7892,335.8,1.94,87.24,779.0,5768.0,1.067,4.358,13.749,1
9.65188331,4.296,103.2,1.08,148.32,890.0,5768.0,1.067,4.358,13.749,1
6.0990118,3.6112,227.5,3.16,842.53,1374.0,5743.0,1.971,3.881,13.951,0
49.4781446,2.493,496.6,1.88,10.73,462.0,5776.0,0.849,4.554,14.427,1
30.8639476,8.864,256.5,3.01,72.05,743.0,5977.0,1.571,4.08,12.547,1
2.403640701,1.4012,74.9,1.24,1164.85,1489.0,5881.0,1.171,4.315,13.431,1
2.90060781,2.563,124.8,1.58,1727.31,1645.0,6547.0,1.371,4.241,13.887,0
4.51436096,3.0083,230.7,1.84,543.73,1231.0,5940.0,1.215,4.306,14.946,1
3.77359871,2.7282,176.0,1.29,614.52,1270.0,6224.0,0.969,4.404,14.207,1
8.18182189,2.4566,299.6,1.77,218.9,981.0,6224.0,0.969,4.404,14.207,1
13.32389352,3.2208,781.3,1.26,4.83,378.0,3751.0,0.45,4.813,15.931,1
4.919584997,4.1988,425.7,2.86,702.13,1312.0,6236.0,1.378,4.246,13.273,1
11.41911886,5.135,509.2,3.32,170.33,921.0,6311.0,1.172,4.398,15.965,1
11.36113254,4.1886,569.5,2.6,134.97,869.0,6244.0,1.009,4.46,14.63,1
1.3866358,4.77,70.1,0.72,1205.94,1503.0,5693.0,0.856,4.551,15.755,0
14.53410833,3.3094,510.6,1.36,7.34,420.0,3957.0,0.553,4.693,14.688,1
33.0063185,7.118,278.1,3.13,86.38,778.0,5968.0,1.857,3.972,13.42,1
11.13127159,4.2372,211.2,2.06,194.31,952.0,5800.0,1.435,4.202,13.459,1
3.47143963,3.663,99.8,1.19,805.05,1358.0,6341.0,1.111,4.409,13.599,0
29.6193891,4.9595,314.7,1.74,26.79,580.0,5618.0,0.996,4.401,13.331,1
8.925079516,2.6766,977.5,2.36,36.89,628.0,4728.0,0.693,4.628,13.461,1
8.0922105,5.7696,65.3,1.44,331.65,1089.0,5774.0,1.395,4.106,11.731,1
3.117087797,3.06941,12152.0,88.51,2725.12,1842.0,6338.0,2.046,3.973,11.397,0
22.687155,5.4921,960.0,3.2,42.95,653.0,5657.0,1.046,4.364,13.709,1
0.937406378,1.9515,5079.6,7.09,1790.11,1659.0,5480.0,0.843,4.529,14.546,0
0.668483615,2.0909,2899.8,29.53,2642.17,1832.0,5546.0,0.81,4.575,15.905,0
4.429633087,3.0257,6120.1,32.12,192.62,950.0,5344.0,0.809,4.545,15.91,0
1.544927524,1.0134,138.5,1.39,2606.96,1824.0,6309.0,1.132,4.34,13.643,0
4.48758768,2.874,112.0,1.37,684.07,1305.0,6060.0,1.257,4.227,13.446,1
0.323021692,2.3442,47100.0,46.4,9913.7,2545.0,5458.0,0.972,4.381,11.234,0
4.70818628,3.278,56545.0,42.99,282.41,1046.0,5868.0,0.894,4.53,13.279,0
14.405857436,5.48509,30431.0,23.42,146.95,888.0,5945.0,1.346,4.196,14.808,0
7.702374154,3.8459,18377.0,225.25,109.38,825.0,5598.0,0.83,4.565,15.144,0
16.56062577,2.611,700.8,2.94,57.28,701.0,5818.0,0.855,4.436,15.198,1
15.74958583,4.6672,659.5,2.77,86.18,777.0,6191.0,1.025,4.454,15.3,1
37.8145252,9.109,412.5,3.04,36.25,626.0,5988.0,1.314,4.278,13.601,1
12.64504291,9.117,200.4,1.55,71.28,741.0,5607.0,0.886,4.447,14.447,1
21.5262958,8.392,190.0,1.36,35.03,621.0,5607.0,0.886,4.447,14.447,1
33.8845825,6.538,224.1,1.74,19.13,533.0,5607.0,0.886,4.447,14.447,1
6.40087137,2.5561,133.6,1.91,357.44,1109.0,5426.0,1.421,4.107,12.988,1
30.1599411,7.874,175.9,4.54,115.69,836.0,5010.0,3.051,3.62,11.584,1
51.0771048,11.233,141.5,3.66,57.28,702.0,5010.0,3.051,3.62,11.584,1
4.2856756,4.059,31.4,2.13,2429.13,1790.0,5055.0,3.733,3.443,12.203,0
7.388833611,5.62857,13064.0,10.66,139.94,877.0,5845.0,0.838,4.558,13.209,0
2.698021895,23.192,6721.2,52.51,1481.76,1582.0,6568.0,1.211,4.36,13.717,0
117.93110803,5.8796,8506.6,10.36,7.2,418.0,6392.0,1.072,4.425,15.128,1
4.887806806,2.4078,4676.0,5.71,167.54,918.0,5284.0,0.812,4.523,15.399,0
11.973605044,4.3117,3822.9,38.2,106.83,820.0,6146.0,0.943,4.497,15.175,0
1.231364189,5.8574,1097.1,5.39,2005.15,1707.0,5897.0,0.891,4.429,14.97,0
2.102416517,1.7684,1502.5,29.29,1003.06,1435.0,5999.0,0.959,4.494,15.642,0
11.703109303,2.0467,4201.0,37.3,102.47,811.0,6014.0,0.958,4.494,15.003,0
13.73808249,3.354,660.7,3.84,163.52,912.0,6375.0,1.178,4.292,13.805,0
16.66216657,3.8762,27442.0,843.45,114.41,834.0,6440.0,1.169,4.38,13.344,0
0.752159702,2.3621,3425.0,43.73,5767.22,2224.0,5916.0,1.175,4.296,11.884,0
4.81886153,6.223,1318.6,2.96,98.29,803.0,5030.0,0.651,4.658,15.932,0
125.86540191,9.0191,12390.0,12.37,5.71,394.0,5933.0,1.115,4.342,13.956,1
34.5439452,3.482,429.8,2.67,32.02,607.0,5933.0,1.115,4.342,13.956,1
10.74241765,6.0633,415.2,3.06,243.94,1008.0,5761.0,1.518,4.091,13.438,1
4.02378908,3.237,32.1,2.24,9293.19,2504.0,7516.0,3.685,3.651,10.083,0
0.312941621,2.0646,35262.0,58.02,23300.36,3151.0,6286.0,1.188,4.312,13.397,0
2.495780169,4.2721,25070.0,15.75,929.47,1408.0,6039.0,0.992,4.426,14.152,1
8.428090255,1.881,11356.0,517.43,105.54,817.0,5761.0,0.805,4.573,15.977,0
8.344104633,1.8014,9695.0,836.31,89.55,785.0,5447.0,0.838,4.559,15.734,0
137.75960504,9.1713,83298.0,49.52,5.81,396.0,5323.0,1.452,4.085,15.324,0
2.155278342,2.1064,20739.0,16.89,620.67,1272.0,5665.0,0.82,4.568,13.997,0
3.661326482,2.5714,17846.0,12.07,258.6,1023.0,5319.0,0.798,4.501,14.349,0
4.75400072,2.5394,748.7,2.0,85.23,775.0,4728.0,0.693,4.628,13.461,1
165.739861,24.9393,7343.4,57.54,54.1,692.0,5019.0,6.836,2.99,12.263,0
9.08937826,6.255,779.8,5.35,351.45,1104.0,6739.0,1.275,4.332,14.408,0
3.234699282,3.59385,10559.0,13.06,797.62,1356.0,5640.0,1.291,4.236,13.303,1
31.99552485,4.2817,1376.1,4.12,27.17,582.0,5657.0,1.046,4.364,13.709,1
1.577800747,2.1626,697.7,31.24,1236.23,1513.0,6089.0,0.802,4.566,15.031,0
2.380862632,4.20416,32634.0,21.65,1133.0,1480.0,5821.0,1.129,4.297,13.802,0
1.752567456,5.4993,607.3,26.56,1202.54,1502.0,5739.0,0.996,4.433,14.449,0
51.92920654,5.2637,3425.8,8.49,25.6,574.0,5671.0,1.442,4.128,15.897,1
5.644914154,2.2599,1397.9,2.66,72.38,744.0,4769.0,0.714,4.622,15.505,1
3.105507835,1.7458,904.6,2.68,217.91,980.0,4989.0,0.791,4.585,13.341,1
1.336109338,1.7419,2204.3,35.19,2106.49,1727.0,6119.0,0.967,4.46,15.507,0
5.841636615,1.8734,1336.3,1.38,9.38,446.0,3526.0,0.383,4.866,15.921,1
19.85029495,2.8407,1607.5,1.52,1.83,297.0,3526.0,0.383,4.866,15.921,1
15.27443889,6.0765,206.7,2.17,152.62,896.0,5761.0,1.518,4.091,13.438,1
22.34293693,7.0813,2691.1,2.92,6.01,399.0,4260.0,0.58,4.663,15.719,0
119.40817159,9.3537,18563.0,16.26,2.72,328.0,5316.0,0.872,4.477,14.427,0
1.171536413,1.5878,1132.7,7.12,7673.2,2387.0,7021.0,1.485,4.275,15.634,0
0.973547911,2.2858,435.7,11.52,2556.6,1814.0,6084.0,0.863,4.542,15.46,0
3.053563251,3.2551,508.4,21.79,444.16,1171.0,5764.0,0.863,4.548,14.598,0
1.031096352,2.781,265.4,2.36,3954.46,2020.0,6371.0,1.072,4.426,15.131,0
11.00817635,2.013,1462.5,2.15,13.39,488.0,4141.0,0.582,4.684,15.847,1
92.7495777,5.506,1105.1,1.87,0.78,240.0,4141.0,0.582,4.684,15.847,1
52.5008645,14.9066,946.7,12.41,102.94,812.0,4976.0,4.157,3.331,12.183,1
0.63133171,1.1487,434.5,1.2,726.72,1322.0,4441.0,0.53,4.71,14.285,1
12.69905011,2.9899,797.4,2.62,52.55,686.0,5291.0,0.882,4.489,15.824,1
8.74292005,2.6277,779.5,1.92,40.33,643.0,4769.0,0.714,4.622,15.505,1
3.64830183,1.9985,371.7,1.33,129.44,860.0,4769.0,0.714,4.622,15.505,1
2.345863002,1.6795,316.7,1.23,233.38,997.0,4769.0,0.714,4.622,15.505,1
37.1011418,5.5556,1357.5,3.19,18.95,532.0,5986.0,0.85,4.527,15.229,1
10.8644095,1.853,748.7,1.14,4.09,363.0,3526.0,0.383,4.866,15.921,1
124.4197175,3.7197,4107.0,10.3,7.07,416.0,5066.0,1.659,3.974,15.74,1
1.219568047,1.5681,494.9,1.51,578.96,1252.0,4838.0,0.701,4.625,15.127,1
2.05388477,2.1635,546.7,2.74,1271.11,1523.0,5632.0,1.176,4.282,15.269,1
38.86848956,6.0573,1004.9,2.81,15.89,509.0,5618.0,0.897,4.46,14.232,1
35.7353616,8.491,778.8,5.47,84.66,774.0,6366.0,1.697,4.045,13.659,1
12.30971679,6.74,396.0,3.82,350.46,1104.0,6366.0,1.697,4.045,13.659,1
54.4205407,8.559,598.0,3.2,25.6,574.0,6781.0,1.067,4.422,13.659,1
14.32407216,4.6577,2053.9,38.86,88.38,782.0,6022.0,1.039,4.453,15.609,0
27.07237655,6.9592,514.2,2.18,31.58,605.0,5936.0,0.965,4.501,14.556,1
37.5142128,5.303,935.0,2.68,12.38,478.0,5291.0,0.882,4.489,15.824,1
55.6391882,7.316,853.0,3.13,12.33,478.0,5949.0,0.962,4.493,14.755,1
46.6856205,6.3794,588.8,2.52,16.41,513.0,5657.0,1.046,4.364,13.709,1
4.59726613,2.909,313.0,1.69,352.4,1105.0,5999.0,0.959,4.494,15.803,1
9.97716876,5.908,252.9,2.53,263.89,1028.0,5557.0,1.616,4.037,14.943,1
3.02168007,2.8264,171.9,1.31,744.35,1332.0,6201.0,0.989,4.472,14.429,1
30.882538697,5.3737,24012.0,15.4,29.12,593.0,6014.0,0.993,4.486,14.857,0
72.4914068,3.612,1063.5,15.33,56.76,700.0,5754.0,2.758,3.639,13.05,0
4.93913074,1.362,382.9,24.03,461.47,1182.0,5956.0,1.17,4.324,14.832,0
2.240486703,1.3988,436.3,1.22,115.98,837.0,4198.0,0.574,4.689,15.224,1
105.0145774,7.426,296.0,2.29,6.44,406.0,5868.0,1.042,4.363,12.9,1
4.88084456,2.5574,343.0,1.55,141.0,879.0,4929.0,0.861,4.481,14.925,1
10.56137217,3.2645,238.4,2.43,133.56,867.0,5610.0,1.171,4.316,14.581,1
67.6690554,9.556,961.1,3.39,14.24,495.0,6127.0,1.08,4.356,15.224,1
3.949627144,1.5485,807.2,2.32,206.05,966.0,5155.0,0.836,4.523,15.623,1
16.00460392,3.9475,831.9,2.24,27.41,583.0,5180.0,0.769,4.597,15.554,1
3.55650737,8.545,293.6,3.05,918.25,1405.0,4951.0,1.843,3.876,14.118,0
3.148661555,2.1978,550.5,2.15,342.76,1097.0,5258.0,0.873,4.458,15.297,1
0.70544824,2.9423,462.4,20.03,2899.07,1868.0,5717.0,0.826,4.564,14.351,0
3.295701024,1.8268,1745.7,2.81,138.38,875.0,4723.0,0.691,4.628,14.84,1
9.65349016,2.9029,1308.6,2.41,32.98,611.0,4723.0,0.691,4.628,14.84,1
5.315954488,1.1165,965.9,2.33,73.19,746.0,4723.0,0.691,4.628,14.84,1
10.04556377,3.2027,671.4,2.19,81.61,766.0,5632.0,0.853,4.554,13.024,1
1.499144441,1.4259,258.9,1.09,395.06,1137.0,4723.0,0.691,4.628,14.84,1
5.082748362,1.7732,276.7,1.4,175.06,928.0,5430.0,0.858,4.555,13.984,1
5.00673576,1.9398,191.2,2.0,726.94,1324.0,6116.0,1.383,4.158,13.518,0
9.17617167,4.2642,206.9,1.66,200.99,960.0,5903.0,1.156,4.3,13.797,1
19.7383992,4.894,168.1,1.61,72.32,744.0,5903.0,1.156,4.3,13.797,1
41.6980186,5.7047,440.8,2.03,19.61,537.0,5997.0,0.971,4.466,13.956,1
59.6585348,5.514,1043.8,3.59,5.66,393.0,5243.0,0.831,4.547,15.742,1
52.6298542,6.118,675.8,3.68,20.65,544.0,5339.0,1.433,4.096,15.004,1
10.290994129,4.28889,9655.7,13.43,233.08,996.0,5803.0,1.373,4.134,14.221,1
14.8783945,7.491,322.8,1.63,54.19,692.0,5822.0,0.837,4.557,15.534,1
59.6222627,6.888,993.4,3.63,13.23,486.0,6108.0,0.997,4.471,15.517,1
4.9883873,9.059,507.6,3.28,550.52,1236.0,6418.0,1.171,4.395,15.447,0
8.19596647,2.824,792.8,2.04,48.2,672.0,4723.0,0.747,4.557,15.858,1
15.59466045,5.0478,867.7,2.74,62.88,718.0,5900.0,0.929,4.5,15.43,1
56.35407916,3.4449,1037.0,2.59,3.63,352.0,4802.0,0.701,4.582,13.779,1
36.12895451,2.2348,3758.6,53.72,21.05,546.0,5921.0,0.912,4.484,15.6,0
32.50456309,2.4657,7589.6,10.68,28.8,591.0,6132.0,0.947,4.479,15.134,0
1.332560589,4.2427,566.6,1.4,330.32,1086.0,4489.0,0.609,4.662,15.036,0
9.08590495,2.0718,2121.3,6.28,130.1,861.0,5931.0,0.866,4.479,15.549,0
0.784512952,2.4623,586.0,25.48,3432.93,1952.0,5997.0,0.904,4.522,15.59,0
0.883778461,1.6339,120.1,1.09,3316.4,1934.0,5975.0,0.949,4.453,14.063,0
2.465024332,1.262,30.7,0.69,1406.11,1561.0,6139.0,1.194,4.291,8.769,1
15.86624787,4.25,77.3,1.31,141.18,879.0,6099.0,1.308,4.193,11.049,1
4.288515468,2.2959,3456.7,76.51,2081.57,1722.0,6378.0,2.002,3.878,13.396,0
3.797018259,2.2608,14431.0,10.07,219.64,982.0,5167.0,0.848,4.527,14.741,1
1.340596782,1.6484,107.5,1.16,2393.35,1783.0,5992.0,1.125,4.385,11.524,1
17.42393582,4.929,770.9,3.29,64.13,722.0,6018.0,0.969,4.46,15.601,1
9.8786461,1.8915,1472.7,1.6,5.65,393.0,3609.0,0.422,4.843,13.496,1
44.96407458,4.981,811.6,2.0,4.89,379.0,4827.0,0.729,4.615,13.054,1
49.7700907,10.065,3529.2,5.12,10.16,455.0,5774.0,0.818,4.567,15.64,1
12.7319385,4.4157,11449.0,70.11,405.75,1145.0,7238.0,1.568,4.221,12.087,0
0.520222869,1.2216,269.5,1.52,5038.49,2145.0,5776.0,0.889,4.527,15.632,0
5.83376197,3.9988,532.9,2.98,403.49,1143.0,6213.0,1.195,4.387,15.776,1
2.42150341,2.965,171.5,1.62,1305.04,1532.0,6213.0,1.195,4.387,15.776,1
14.16400071,4.3031,728.1,2.35,54.95,694.0,5440.0,0.885,4.438,14.48,1
6.20920207,2.637,101.9,0.89,164.98,914.0,5440.0,0.885,4.438,14.48,1
5.48711441,2.93,1328.6,3.24,115.29,836.0,5103.0,0.787,4.562,15.812,1
8.29084167,3.613,1033.9,3.21,66.47,728.0,5103.0,0.787,4.562,15.812,1
3.20539622,2.143,453.6,1.7,236.11,1000.0,5103.0,0.787,4.562,15.812,1
16.73869035,2.398,996.8,2.56,26.06,576.0,5103.0,0.787,4.562,15.812,1
5.093938816,3.93144,25027.0,17.19,395.38,1137.0,6197.0,1.035,4.449,14.575,0
13.93291548,2.6239,131.6,1.66,124.53,852.0,6026.0,1.207,4.321,11.538,1
2.36436762,3.372,28.4,0.82,2228.09,1752.0,6250.0,1.543,4.184,11.6,1
20.31047472,5.3357,164.6,2.41,177.81,931.0,6065.0,1.877,3.97,11.855,1
2.53475568,4.5716,463.0,2.02,519.95,1218.0,5662.0,0.806,4.532,15.341,1
43.3167427,4.995,987.5,2.42,10.47,459.0,5654.0,0.774,4.59,15.737,1
37.590298548,4.3855,19939.0,14.39,25.53,573.0,6147.0,1.003,4.463,14.904,0
31.0033072,5.253,645.2,2.72,34.03,616.0,6090.0,1.071,4.447,15.898,1
3.351556891,2.4005,341.9,1.64,314.73,1074.0,5185.0,0.911,4.442,14.815,0
2.617028373,2.046,499.4,1.57,233.23,996.0,4831.0,0.724,4.568,15.835,1
1.876406096,1.531,433.8,1.57,476.68,1192.0,5198.0,0.759,4.6,15.202,0
6.71425632,3.339,283.5,5.76,1416.6,1565.0,6093.0,2.623,3.737,13.488,0
150.2412582,10.849,2378.5,4.6,2.72,327.0,5604.0,0.943,4.451,14.827,1
53.44944498,5.3091,3437.0,5.82,13.23,486.0,5919.0,1.0,4.485,15.287,1
0.466743525,1.3956,796.1,20.43,5480.92,2197.0,5791.0,0.856,4.549,15.33,0
1.727177258,2.081,347.4,1.42,576.55,1250.0,5394.0,0.72,4.622,15.935,0
7.24022418,2.9153,864.9,2.14,62.1,716.0,4955.0,0.721,4.61,15.565,1
4.64622383,2.5137,446.5,1.82,112.18,830.0,4955.0,0.721,4.61,15.565,1
10.29674097,2.7292,1011.8,5.75,384.86,1129.0,6068.0,1.797,4.04,15.767,1
5.93919041,2.285,424.5,3.7,801.92,1357.0,6068.0,1.797,4.04,15.767,1
19.74733983,3.4444,480.7,2.62,76.57,754.0,6243.0,1.149,4.406,12.949,1
30.360445359,6.0134,21125.0,10.99,10.47,459.0,4939.0,0.765,4.541,14.388,1
4.4096675,2.1418,132.7,1.51,476.94,1192.0,5836.0,1.166,4.347,13.574,1
4.16787814,2.2136,168.1,1.07,202.48,962.0,5251.0,0.847,4.541,13.293,1
11.79161234,3.036,415.4,2.41,127.75,857.0,5619.0,1.199,4.264,14.941,1
20.55848388,1.449,677.3,36.9,35.76,624.0,5578.0,0.936,4.484,14.792,0
26.964501,3.792,601.7,2.2,25.56,573.0,5754.0,0.905,4.534,15.789,1
7.76845639,3.689,217.8,1.35,118.09,841.0,5447.0,0.917,4.481,14.8,1
2.178154348,3.4874,428.6,22.22,886.88,1392.0,5947.0,0.881,4.482,14.07,0
5.03257009,4.213,439.1,2.53,283.49,1047.0,5970.0,0.908,4.521,15.695,1
40.4286676,7.102,916.1,2.92,14.08,494.0,5813.0,0.833,4.561,14.982,1
21.3588236,5.823,640.1,2.52,53.89,691.0,6170.0,0.992,4.472,15.259,1
22.0459163,5.22,804.8,3.05,39.69,640.0,5900.0,0.951,4.509,15.689,1
49.6456235,23.568,857.5,43.41,41.57,648.0,6273.0,1.493,4.129,12.385,0
17.32670445,4.269,800.0,2.23,19.38,535.0,4955.0,0.721,4.61,15.565,1
44.8411168,5.902,1051.6,2.75,5.45,390.0,4955.0,0.721,4.61,15.565,1
1.008917105,1.4577,338.5,1.51,1698.88,1636.0,5708.0,0.795,4.578,15.36,0
13.75207851,2.8831,1215.6,2.81,22.57,556.0,4802.0,0.699,4.616,15.587,1
6.33855946,3.4617,721.7,3.31,270.47,1034.0,6108.0,1.03,4.466,15.182,1
4.59489816,3.1381,109.7,1.85,716.65,1319.0,6056.0,1.381,4.217,13.298,1
32.2964275,4.561,472.2,1.9,15.14,503.0,5246.0,0.891,4.47,15.2,1
2.97041801,2.2369,530.7,1.7,228.11,991.0,5068.0,0.743,4.608,15.759,1
6.814984472,3.05409,23915.0,14.18,115.58,836.0,5465.0,0.817,4.566,15.981,0
63.9354965,13.321,1250.6,2637.6,10631.01,2590.0,3626.0,97.41,0.684,10.88,0
7.891448838,4.2854,10345.0,12.63,263.54,1028.0,5972.0,1.237,4.313,13.435,1
2.578852119,2.3581,334.3,1.63,540.56,1230.0,5743.0,0.853,4.553,15.106,1
9.04189129,2.789,783.4,3.24,66.83,729.0,5237.0,0.826,4.572,14.88,0
30.22910274,6.6751,443.4,3.49,76.88,755.0,6325.0,1.518,4.188,13.432,1
0.798200403,1.8261,396.8,24.03,4875.01,2128.0,6258.0,1.031,4.449,14.613,0
3.479425638,3.4479,19550.0,12.86,435.85,1166.0,5907.0,0.878,4.519,14.041,0
2.92878704,4.634,549.4,22.76,556.77,1239.0,5955.0,0.883,4.534,15.148,0
9.80321143,4.4617,813.4,2.99,152.12,896.0,6170.0,0.992,4.472,15.439,1
24.81097206,3.2245,2090.8,4.22,37.43,631.0,6086.0,0.921,4.511,14.373,1
4.8538404,3.198,196.4,1.72,288.7,1052.0,5778.0,0.968,4.483,14.971,1
11.04605365,4.799,308.3,1.8,134.66,869.0,6093.0,1.025,4.429,14.681,1
2.621706694,1.941,4572.0,34.68,648.75,1288.0,5749.0,0.881,4.436,15.399,0
3.72020708,1.892,156.9,0.99,195.7,954.0,5017.0,0.797,4.516,14.293,1
12.264867364,4.7366,11311.0,28.29,317.89,1077.0,5372.0,2.344,3.81,14.137,0
8.689301216,2.563,1117.0,2.92,88.24,782.0,5211.0,0.895,4.447,14.548,1
20.99757968,2.454,1131.8,2.97,27.2,582.0,5211.0,0.895,4.447,14.548,1
0.979442525,1.0348,469.3,1.64,1420.01,1567.0,5532.0,0.745,4.607,15.747,0
3.120828136,2.1878,16456.0,14.16,680.79,1303.0,6122.0,0.996,4.471,14.804,1
15.13590453,2.236,255.7,2.57,179.16,933.0,6050.0,1.572,4.137,13.964,1
1.399326503,1.8305,206.4,1.0,402.58,1143.0,4502.0,0.728,4.572,15.447,0
1.937029968,1.4727,312.3,0.87,97.94,802.0,4042.0,0.49,4.761,14.39,1
7.06117322,1.0406,481.7,1.23,17.41,521.0,4042.0,0.49,4.761,14.39,1
20.55331441,5.3136,678.3,3.19,74.49,749.0,6325.0,1.112,4.409,14.829,1
40.0686713,5.8875,970.9,3.1,23.27,560.0,6026.0,0.992,4.411,14.683,1
114.73658,12.0355,4850.0,12.28,12.13,476.0,5597.0,1.699,3.963,14.6,1
191.239133,16.942,1061.2,6.47,6.14,401.0,5597.0,1.699,3.963,14.6,1
24.3282251,6.158,1120.6,294.02,17.33,520.0,5286.0,0.78,4.59,15.952,0
10.41572666,2.7719,825.3,3.01,95.64,797.0,5511.0,0.987,4.426,14.072,1
14.97031664,5.884,290.5,2.53,143.33,883.0,5726.0,1.483,4.123,14.167,1
32.2753853,8.622,223.9,2.31,51.5,683.0,5726.0,1.483,4.123,14.167,1
38.3262237,3.073,392.1,2.43,12.56,480.0,5229.0,0.903,4.441,14.31,1
4.04355245,1.965,416.2,1.75,33.34,613.0,3871.0,0.532,4.744,14.963,1
