koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_steff,koi_srad,koi_disposition
809.0141881,8.3017,16311.0,212.9,14.38,6230.0,1.047,CANDIDATE
2.47240869,1.87,47.5,9.0,0.36,4729.0,0.525,CANDIDATE
11.53029332,1.8385,1209.3,57.6,3.98,5770.0,1.152,CANDIDATE
7.9069765,4.634,126.1,8.3,1.13,6347.0,0.996,CANDIDATE
13.9509565,5.231,35.7,11.2,0.75,5888.0,1.227,CANDIDATE
16.30141333,3.5764,942.3,62.4,3.84,6072.0,1.138,CANDIDATE
3.687469832,1.0668,5057.6,363.9,5.78,4004.0,0.606,CANDIDATE
84.799829,15.21,56.1,14.4,1.16,5619.0,1.406,CANDIDATE
9.340538,2.57,200.8,11.1,0.84,4200.0,0.607,CANDIDATE
11.505879,5.583,49.8,12.5,0.99,6336.0,1.403,CANDIDATE
934.09418462,17.489,8709.6,135.5,7.89,5937.0,0.832,CANDIDATE
199.83920527,4.378,44490.0,590.6,21.48,5457.0,0.869,CANDIDATE
15.84132627,1.8215,31083.0,135.8,16.84,5119.0,0.702,CANDIDATE
20.605501,3.793,37.1,11.1,0.85,6099.0,1.308,CANDIDATE
9.5539134,5.261,26.8,13.1,0.68,6175.0,1.307,CANDIDATE
6.77067637,5.982,65.8,19.6,1.9,6337.0,2.335,CANDIDATE
0.589376952,1.71,80.7,11.4,0.93,5714.0,1.015,CANDIDATE
1.74610057,1.299,54.2,9.2,1.24,4854.0,1.749,CANDIDATE
24.7962801,8.33,574.4,43.6,2.7,5770.0,1.141,CANDIDATE
6.93650854,3.674,88.7,11.3,1.51,6615.0,1.574,CANDIDATE
18.3848331,3.545,151.8,10.3,1.15,5083.0,0.872,CANDIDATE
2.2165905,1.0,28.7,2.8,0.48,5397.0,0.831,CANDIDATE
3.65849707,2.573,4398.0,47.0,14.61,5857.0,1.822,CANDIDATE
2.433703498,0.975,258.3,10.2,1.66,5251.0,0.778,CANDIDATE
7.9788198,2.874,83.8,8.3,0.99,5553.0,1.098,CANDIDATE
10.52286678,1.911,130.2,10.1,23.26,5548.0,1.614,CANDIDATE
53.71798494,4.104,3153.5,103.0,155.12,4959.0,21.449,CANDIDATE
105.8817667,18.044,1556.3,301.8,10.16,5903.0,2.499,CANDIDATE
4.57797412,2.862,125.4,9.6,0.96,5795.0,0.848,CANDIDATE
3.01609637,1.57,196.3,8.1,0.96,4245.0,0.637,CANDIDATE
21.9424316,7.447,72.7,10.7,1.23,6052.0,1.424,CANDIDATE
330.025002,6.659,259.2,12.2,5.92,6126.0,3.466,CANDIDATE
9.391039263,2.8386,2895.6,141.0,11.73,5944.0,1.498,CANDIDATE
77.4794704,10.1151,1237.0,72.6,10.33,6711.0,2.909,CANDIDATE
11.1438086,7.905,41.7,10.9,0.75,6095.0,1.11,CANDIDATE
32.526674,6.842,204.9,9.7,1.26,5668.0,0.868,CANDIDATE
10.32906563,1.44,2309.8,114.8,6.17,6228.0,1.049,CANDIDATE
166.7876551,5.8676,4764.2,183.8,7.03,5663.0,1.031,CANDIDATE
49.537365,9.862,201.7,10.1,1.48,6118.0,1.023,CANDIDATE
24.0721647,3.171,177.3,6.7,1.1,4352.0,0.613,CANDIDATE
19.193103549,2.5425,6807.3,258.5,12.23,5883.0,0.892,CANDIDATE
80.881757,12.568,142.7,12.2,2.27,5934.0,1.885,CANDIDATE
9.250572762,3.6373,1039.5,351.4,96.08,8133.0,3.294,CANDIDATE
7.189379172,2.0351,8126.4,288.5,11.94,6214.0,1.076,CANDIDATE
1.8134378,7.776,97.4,19.1,0.69,5094.0,0.7,CANDIDATE
562.1725914,9.8841,5877.8,208.4,10.9,5589.0,1.289,CANDIDATE
278.1243979,3.978,2297.8,58.5,5.86,5799.0,1.05,CANDIDATE
4.034914368,1.7874,800.1,92.6,6.95,5548.0,1.793,CANDIDATE
52.513548727,3.2743,14252.0,825.0,12.43,5589.0,0.98,CANDIDATE
4.17838675,2.123,316.0,15.1,3.13,5746.0,1.687,CANDIDATE
16.2982201,2.558,199.0,7.9,0.78,3905.0,0.521,CANDIDATE
2190.7010353,19.891,1874.2,94.8,3.12,4965.0,0.736,CANDIDATE
3.29534567,1.902,141.9,10.4,1.23,5550.0,0.954,CANDIDATE
6.0799457,2.706,55.1,7.3,0.86,6008.0,1.168,CANDIDATE
70.2780911,2.466,781.6,14.9,2.54,5955.0,0.91,CANDIDATE
9.9664004,5.0127,1619.0,125.9,16.89,6638.0,3.079,CANDIDATE
14.85185526,3.5263,1341.0,58.3,2.73,4129.0,0.652,CANDIDATE
56.391062,5.7,2042.0,11.4,3.58,4406.0,0.628,CANDIDATE
22.34213536,6.461,2264.4,51.9,5.19,5237.0,0.707,CANDIDATE
10.47490332,33.7939,1170.2,150.5,15.45,6526.0,3.232,CANDIDATE
61.858947,21.32,70.8,9.1,2.47,5529.0,2.817,CANDIDATE
3.07365139,2.102,90.5,9.6,0.79,6068.0,0.831,CANDIDATE
275.07365,3.37,228.9,7.5,1.86,5604.0,1.187,CANDIDATE
4.50158249,1.855,175.7,9.7,0.73,4339.0,0.553,CANDIDATE
5.06546874,2.203,121.1,10.4,0.62,3939.0,0.557,CANDIDATE
5.89399142,1.2737,10993.0,252.5,11.16,5713.0,0.893,CANDIDATE
7.6720844,3.451,75.1,8.4,0.72,5972.0,0.807,CANDIDATE
3.251659087,1.5286,4747.9,466.2,9.83,6367.0,1.087,CANDIDATE
66.47762,4.487,553.5,9.1,1.83,5515.0,0.775,CANDIDATE
26.89316101,2.3266,2193.2,119.6,6.78,6096.0,0.908,CANDIDATE
0.702739679,1.379,65.1,9.5,0.73,5269.0,0.836,CANDIDATE
17.761998411,2.4644,24177.0,731.7,14.25,5088.0,0.669,CANDIDATE
155.042265,9.848,4880.9,117.9,26.44,4994.0,3.322,CANDIDATE
25.0032023,5.498,64.1,12.6,1.47,6148.0,1.685,CANDIDATE
80.84069,8.567,9326.0,21.6,15.11,5511.0,1.597,CANDIDATE
60.458443,8.43,175.2,9.7,1.59,5865.0,1.181,CANDIDATE
8.0292018,3.462,65.6,11.7,0.99,6063.0,1.191,CANDIDATE
2.41750021,4.33,58.2,15.2,1.19,5575.0,1.308,CANDIDATE
4.03357434,5.886,66.2,15.5,1.23,5575.0,1.308,CANDIDATE
7.66462913,3.614,114.1,13.2,1.6,5640.0,1.515,CANDIDATE
0.487656278,1.0129,109.8,25.1,0.99,5957.0,0.937,CANDIDATE
3.25424652,5.378,82.1,18.3,0.96,5692.0,1.004,CANDIDATE
11.9294568,3.193,132.3,11.7,1.05,5975.0,0.9,CANDIDATE
9.54699216,5.063,143.0,17.4,1.71,6274.0,1.232,CANDIDATE
14.708641,5.394,130.6,12.8,1.82,6274.0,1.232,CANDIDATE
13.6032081,2.592,180.5,9.4,0.75,3780.0,0.511,CANDIDATE
7.23531329,3.338,112.2,14.0,1.53,6422.0,1.421,CANDIDATE
64.1862264,8.485,507.3,18.6,8.0,6951.0,2.758,CANDIDATE
4.93211932,3.144,50.5,7.5,1.02,6422.0,1.421,CANDIDATE
4.85819429,5.356,76.3,25.2,2.04,6109.0,2.326,CANDIDATE
3.39904814,2.922,69.6,8.1,0.81,5766.0,0.929,CANDIDATE
1.183505016,1.275,116.6,10.0,0.8,4832.0,0.746,CANDIDATE
15.9042402,2.093,444.8,13.3,3.79,5583.0,1.53,CANDIDATE
4.16288745,0.678,391.7,12.0,1.32,4478.0,0.651,CANDIDATE
4.44902309,1.373,88.9,10.4,0.55,4353.0,0.603,CANDIDATE
1.121733366,1.032,84.3,13.6,2.39,5023.0,2.571,CANDIDATE
3.79437277,2.289,83.2,7.7,1.36,5455.0,1.507,CANDIDATE
363.41165,14.79,961.7,17.4,3.14,6025.0,0.999,CANDIDATE
215.956008,10.425,392.7,23.3,3.36,6163.0,1.313,CANDIDATE
2.00870696,4.87,53.5,12.2,0.55,5341.0,0.759,CANDIDATE
0.655939788,1.318,73.0,18.7,1.48,4968.0,1.755,CANDIDATE
110.461746,12.46,331.2,15.8,1.93,6321.0,1.058,CANDIDATE
44.6226725,12.974,131.9,20.6,1.73,6198.0,1.239,CANDIDATE
80.769893,4.2,128.5,6.7,1.87,4965.0,1.708,CANDIDATE
225.26213,14.459,389.2,24.6,2.36,5799.0,1.191,CANDIDATE
2.31482311,2.127,58.6,14.2,0.69,5240.0,0.923,CANDIDATE
10.778313,5.256,90.7,12.5,1.25,6726.0,1.258,CANDIDATE
4.32710895,1.387,108.9,12.9,26.6,5776.0,1.455,CANDIDATE
2.90512019,2.293,61.2,13.2,0.57,5374.0,0.721,CANDIDATE
5.04404366,1.682,236.5,11.6,1.47,6039.0,0.951,CANDIDATE
1.166960319,1.6823,97.8,17.9,0.88,5632.0,0.904,CANDIDATE
0.701944362,0.641,210.8,17.1,0.8,4236.0,0.539,CANDIDATE
3.05772668,1.819,311.0,13.7,1.23,4483.0,0.731,CANDIDATE
9.9092109,2.552,942.0,6.4,2.35,5396.0,0.702,CANDIDATE
6.39269778,2.138,174.3,11.3,1.21,5248.0,0.943,CANDIDATE
7.87845756,3.912,44.1,10.5,0.78,5767.0,1.135,CANDIDATE
27.9040511,5.346,300.2,12.8,2.19,6325.0,1.112,CANDIDATE
0.644322147,0.893,1076.6,79.6,24.39,5136.0,0.612,CANDIDATE
17.8075656,1.643,1511.0,11.8,3.92,6194.0,0.981,CANDIDATE
333.03842,5.948,1260.0,7.0,3.19,5743.0,0.903,CANDIDATE
3.75030469,3.246,35.5,10.3,0.87,5866.0,1.339,CANDIDATE
0.259819659,0.6513,231.5,24.1,1.22,3939.0,0.526,CANDIDATE
4.72693131,4.036,26.2,11.5,0.61,5950.0,1.196,CANDIDATE
10.0989634,6.428,57.0,8.9,1.03,6174.0,1.318,CANDIDATE
13.12297275,2.234,43.7,12.9,1.29,6134.0,1.665,CANDIDATE
22.7909233,9.565,53.6,19.4,1.38,6311.0,1.642,CANDIDATE
0.681180633,0.8844,156.4,16.6,2.97,4939.0,2.377,CANDIDATE
369.13236,10.34,215.9,11.9,2.14,6282.0,1.449,CANDIDATE
9.08745206,3.786,35.1,11.7,0.73,5888.0,1.227,CANDIDATE
106.957467,7.006,539.6,11.7,2.4,6075.0,0.969,CANDIDATE
75.8781344,1.383,1054.0,11.9,3.39,5579.0,0.972,CANDIDATE
147.661729,6.207,1087.8,13.2,1.59,3788.0,0.49,CANDIDATE
13.00291716,3.058,225.3,14.0,1.28,5796.0,0.8,CANDIDATE
42.0292298,8.499,373.7,14.5,2.33,5850.0,1.217,CANDIDATE
0.505111993,0.4053,212.8,18.7,1.58,5262.0,0.783,CANDIDATE
2.49385348,1.414,46.9,12.3,0.59,5615.0,0.85,CANDIDATE
18.22211768,2.044,2318.0,15.2,7.45,5162.0,0.958,CANDIDATE
16.5340022,4.063,89.2,9.3,1.17,6052.0,1.202,CANDIDATE
13.9482197,7.686,119.4,14.5,2.53,5529.0,2.346,CANDIDATE
5.67577999,3.554,51.2,11.2,1.22,6681.0,1.438,CANDIDATE
49.564693,8.54,113.5,15.0,1.63,5907.0,1.442,CANDIDATE
2.89494709,3.254,45.8,14.3,1.16,7087.0,1.684,CANDIDATE
0.762950224,1.133,187.3,15.8,1.0,5385.0,0.731,CANDIDATE
170.995748,3.88,477.1,15.5,4.9,6127.0,1.983,CANDIDATE
19.5650801,4.242,61.7,13.8,0.97,6180.0,1.235,CANDIDATE
5.53312006,3.486,53.1,13.4,1.05,6170.0,1.425,CANDIDATE
200.721168,9.91,822.5,13.1,3.32,5566.0,1.17,CANDIDATE
10.8614163,6.02,64.8,12.9,1.01,6339.0,1.017,CANDIDATE
7.03965141,3.141,268.7,9.8,2.72,5902.0,1.513,CANDIDATE
4.72519164,3.751,98.8,10.0,3.98,6655.0,3.831,CANDIDATE
66.6434565,2.385,277.3,14.8,2.99,5751.0,1.164,CANDIDATE
160.850075,9.427,428.1,16.1,3.41,5999.0,1.507,CANDIDATE
6.2614227,4.779,51.4,10.6,0.81,6384.0,1.121,CANDIDATE
3.70386741,1.41,125.7,13.1,0.86,5496.0,0.776,CANDIDATE
19.8751355,8.041,109.0,15.2,2.49,6918.0,2.004,CANDIDATE
7.2929891,4.053,72.5,7.1,0.73,5959.0,0.856,CANDIDATE
145.786556,4.891,378.0,13.9,1.82,5578.0,0.95,CANDIDATE
2.5093344,1.833,184.3,8.4,1.47,6278.0,1.081,CANDIDATE
24.5607107,8.679,55.2,14.9,1.13,6170.0,1.499,CANDIDATE
24.6683831,8.556,109.2,15.3,1.76,6059.0,1.554,CANDIDATE
349.41047,15.02,652.8,17.7,2.41,5878.0,0.945,CANDIDATE
14.8162925,4.973,108.2,12.5,1.57,6356.0,1.325,CANDIDATE
3.98167088,3.609,44.7,10.3,0.79,6484.0,1.173,CANDIDATE
7.016016,3.8,169.0,6.3,1.72,6642.0,1.136,CANDIDATE
42.068554,5.723,186.3,9.8,1.32,6122.0,0.964,CANDIDATE
6.23968392,0.668,155.9,9.0,1.55,5751.0,1.143,CANDIDATE
16.3368863,3.597,225.9,12.1,1.27,5410.0,0.859,CANDIDATE
1.63668262,1.907,921.7,12.9,103.99,5234.0,3.739,CANDIDATE
11.615625,2.233,191.2,8.8,2.84,5332.0,1.453,CANDIDATE
173.2578372,2.027,687.0,13.5,117.29,6392.0,1.162,CANDIDATE
41.6757509,10.848,142.0,22.6,2.1,5745.0,1.763,CANDIDATE
11.49589567,2.256,108.3,13.2,1.59,6290.0,1.506,CANDIDATE
0.609926502,1.2529,133.8,15.3,1.12,5936.0,0.965,CANDIDATE
8.4795266,6.052,163.3,8.0,1.18,5841.0,0.931,CANDIDATE
49.4746966,10.46,291.0,17.2,1.62,5952.0,0.928,CANDIDATE
1.62888267,1.72,130.9,12.5,0.92,5398.0,0.811,CANDIDATE
1.920062587,1.437,226.8,12.6,1.12,5266.0,0.741,CANDIDATE
0.909127736,1.431,98.7,13.9,0.98,5486.0,0.996,CANDIDATE
10.30148508,3.903,162.7,12.6,1.6,5887.0,1.235,CANDIDATE
17.8007815,6.547,44.5,14.2,1.02,6240.0,1.252,CANDIDATE
1.717859841,0.908,66.3,9.5,1.45,6694.0,1.732,CANDIDATE
7.3422467,2.029,366.8,11.8,1.6,5573.0,0.839,CANDIDATE
8.1134681,4.961,40.5,10.5,0.92,6011.0,1.409,CANDIDATE
5.4675514,3.283,87.2,10.4,1.07,5557.0,1.151,CANDIDATE
0.888478095,1.5312,340.4,24.6,1.51,5553.0,0.806,CANDIDATE
309.25581,10.72,421.4,9.9,2.18,6060.0,1.057,CANDIDATE
2.44232399,1.921,229.0,14.1,1.1,4849.0,0.738,CANDIDATE
42.1003351,1.0834,214.0,13.9,1.42,5595.0,0.82,CANDIDATE
1.182862515,2.928,22.3,16.5,1.26,6017.0,2.639,CANDIDATE
4.4408541,8.083,33.9,12.0,1.74,5159.0,3.062,CANDIDATE
1.8679943,1.087,73.4,10.0,0.7,5487.0,0.815,CANDIDATE
8.9172863,4.468,196.3,7.2,1.39,6210.0,0.986,CANDIDATE
1.33807075,1.425,20.2,8.5,0.6,6355.0,1.319,CANDIDATE
17.3731821,3.36,71.7,14.0,1.31,6180.0,1.54,CANDIDATE
1.97507424,2.61,130.5,15.0,1.08,6065.0,0.947,CANDIDATE
3.3879165,1.818,78.6,10.4,1.09,5702.0,1.245,CANDIDATE
58.7488629,3.191,473.6,13.6,1.75,5574.0,0.805,CANDIDATE
64.740274,15.082,113.1,16.4,1.35,5999.0,1.177,CANDIDATE
5.38299284,3.336,35.1,10.7,0.78,6256.0,1.293,CANDIDATE
2.0481582,1.899,183.3,11.7,1.16,5799.0,0.86,CANDIDATE
14.7179342,5.844,132.3,12.7,1.25,6102.0,1.018,CANDIDATE
19.2527652,4.862,138.5,10.8,1.24,6258.0,1.046,CANDIDATE
219.20579,14.5,207.8,15.2,2.66,6990.0,1.785,CANDIDATE
3.48754109,1.811,85.1,7.3,0.72,5252.0,0.783,CANDIDATE
8.0772455,7.272,79.2,12.5,2.61,5684.0,2.032,CANDIDATE
364.08733,14.09,372.0,8.8,1.39,5376.0,0.727,CANDIDATE
5.75651958,2.309,65.3,11.2,0.83,6208.0,1.024,CANDIDATE
91.95723,10.471,308.4,12.3,2.66,5854.0,1.528,CANDIDATE
7.51731745,2.484,170.7,10.7,1.19,5525.0,0.923,CANDIDATE
44.6966177,10.532,257.3,15.3,2.46,5929.0,1.518,CANDIDATE
8.5275894,2.959,112.5,10.4,1.28,6469.0,1.193,CANDIDATE
3.07714195,3.571,34.2,9.9,1.08,6108.0,1.336,CANDIDATE
3.83488354,2.026,243.0,10.9,1.2,5515.0,0.775,CANDIDATE
8.8233996,6.735,104.6,13.3,1.13,5602.0,1.121,CANDIDATE
40.0691482,2.928,784.1,10.5,13.25,5485.0,0.762,CANDIDATE
11.6933447,6.551,66.9,12.7,1.12,6049.0,1.354,CANDIDATE
4.02745396,1.33,85.2,10.8,0.98,6174.0,1.041,CANDIDATE
4.96061094,2.864,20.4,12.5,0.59,6117.0,1.298,CANDIDATE
1.4733245,1.406,124.0,11.9,1.03,5751.0,0.921,CANDIDATE
5.93218209,4.507,205.3,14.9,1.39,5843.0,0.977,CANDIDATE
96.384483,5.253,591.0,10.4,2.41,5919.0,1.0,CANDIDATE
6.05552018,2.818,134.6,9.8,0.92,5352.0,0.805,CANDIDATE
54.333582,10.545,152.0,10.5,1.7,5500.0,1.221,CANDIDATE
4.11754421,4.362,34.3,22.1,1.02,6263.0,1.726,CANDIDATE
122.749053,8.342,1041.2,15.0,6.13,5619.0,0.976,CANDIDATE
4.37992345,4.949,15.5,13.9,0.81,6311.0,1.918,CANDIDATE
3.70858595,1.94,305.4,11.3,1.33,5420.0,0.771,CANDIDATE
9.4527721,3.817,197.3,11.3,1.3,5973.0,0.857,CANDIDATE
4.3638313,1.457,194.1,10.3,1.08,5623.0,0.763,CANDIDATE
6.83006228,3.315,187.4,12.1,1.09,5807.0,0.8,CANDIDATE
17.1622587,4.668,312.2,11.7,22.42,5729.0,0.939,CANDIDATE
5.19898615,2.359,136.8,11.5,1.04,6058.0,0.867,CANDIDATE
14.74426,8.168,113.6,11.9,8.1,6146.0,0.987,CANDIDATE
35.0175053,3.608,292.0,12.8,2.13,5944.0,1.123,CANDIDATE
22.599501,4.38,76.9,2.9,0.96,6335.0,1.087,CANDIDATE
5.89089509,2.402,267.7,11.7,1.54,5869.0,0.942,CANDIDATE
4.13029832,2.461,325.3,8.7,1.44,5490.0,0.81,CANDIDATE
201.325036,14.4,125.4,14.2,1.98,6120.0,1.699,CANDIDATE
5.59346375,1.668,236.5,9.5,1.43,5874.0,0.933,CANDIDATE
3.44928111,1.424,237.0,9.7,1.23,5119.0,0.781,CANDIDATE
37.9043889,11.638,98.2,13.9,1.97,5303.0,1.964,CANDIDATE
6.88297756,2.065,30.4,13.2,0.77,6117.0,1.298,CANDIDATE
8.7963166,4.696,96.5,11.9,1.36,5780.0,1.0,CANDIDATE
2.049602348,1.061,186.1,11.3,1.08,5356.0,0.78,CANDIDATE
53.285584,6.492,158.6,11.0,1.44,6015.0,1.057,CANDIDATE
5.8943338,3.475,28.9,10.7,0.61,5929.0,1.145,CANDIDATE
8.119343,3.558,350.4,8.2,1.5,5490.0,0.81,CANDIDATE
18.0071438,5.401,80.8,13.1,1.05,6173.0,1.167,CANDIDATE
2.49915311,1.803,179.2,13.4,1.02,4705.0,0.72,CANDIDATE
105.997107,3.751,430.8,10.9,1.83,6068.0,0.831,CANDIDATE
6.30432354,2.508,40.0,10.7,1.23,6728.0,1.836,CANDIDATE
3.38419892,1.485,228.2,11.5,1.2,5613.0,0.795,CANDIDATE
1.19260017,1.502,58.0,11.7,0.77,5600.0,1.013,CANDIDATE
216.456055,11.067,1002.8,14.2,3.61,5645.0,1.155,CANDIDATE
12.003678,2.799,281.7,12.0,0.97,4328.0,0.594,CANDIDATE
6.0059966,3.096,39.2,7.8,0.73,6103.0,1.16,CANDIDATE
4.22426989,4.22,13.6,11.0,0.35,5735.0,0.883,CANDIDATE
330.906041,3.846,740.0,7.3,2.05,5461.0,0.769,CANDIDATE
56.3479517,8.789,43.6,15.1,1.06,5843.0,1.471,CANDIDATE
19.9778599,5.96,83.4,12.8,1.07,6392.0,1.162,CANDIDATE
17.543847,5.948,196.3,9.9,1.15,5957.0,0.791,CANDIDATE
3.8183717,2.687,50.8,11.8,1.39,6738.0,1.692,CANDIDATE
9.07829171,0.783,530.9,7.0,3.69,5086.0,1.611,CANDIDATE
6.41097179,2.582,233.5,8.5,1.4,5383.0,0.933,CANDIDATE
75.2116373,3.203,362.6,13.1,2.83,5818.0,1.5,CANDIDATE
6.36283414,3.752,159.4,9.9,1.12,5955.0,0.883,CANDIDATE
7.53737498,3.966,41.1,11.3,0.93,6483.0,1.436,CANDIDATE
7.57600886,3.361,49.0,12.5,0.54,5361.0,0.774,CANDIDATE
8.8303681,3.426,296.2,10.9,1.32,5051.0,0.706,CANDIDATE
12.85755895,4.831,106.5,14.2,1.23,5860.0,1.156,CANDIDATE
33.502923,11.947,70.9,12.5,1.08,5999.0,1.177,CANDIDATE
148.568877,4.399,404.4,11.6,5.97,5814.0,2.985,CANDIDATE
9.3335486,6.643,71.2,11.7,1.69,5354.0,1.863,CANDIDATE
9.54060855,1.869,462.0,11.2,1.75,5271.0,0.831,CANDIDATE
1.80926734,2.469,98.0,10.9,0.89,5897.0,0.891,CANDIDATE
5.04413987,1.623,172.0,10.2,1.18,4954.0,0.828,CANDIDATE
5.3694084,3.949,40.0,8.0,0.62,5753.0,0.869,CANDIDATE
5.65690281,3.583,32.2,10.4,0.74,5687.0,1.32,CANDIDATE
7.4299322,4.013,164.9,9.8,1.81,5635.0,1.252,CANDIDATE
79.334347,10.886,164.9,14.6,1.56,6384.0,1.15,CANDIDATE
5.68251605,3.479,81.2,9.4,1.03,5753.0,1.157,CANDIDATE
4.52628739,3.736,99.6,12.5,1.02,5700.0,1.006,CANDIDATE
0.597018404,0.4778,245.4,16.5,1.09,4985.0,0.63,CANDIDATE
4.82025124,2.129,94.1,8.5,0.78,6035.0,0.777,CANDIDATE
12.4019263,4.043,211.1,9.5,1.49,5555.0,0.832,CANDIDATE
152.823896,7.734,456.2,9.9,2.45,6452.0,1.137,CANDIDATE
6.80899076,2.077,1192.0,11.5,89.29,4992.0,0.854,CANDIDATE
77.915425,8.274,178.8,9.2,1.17,5135.0,0.874,CANDIDATE
284.727213,10.299,355.3,12.7,2.02,5497.0,1.08,CANDIDATE
30.5392931,6.887,428.2,15.0,2.72,5803.0,1.328,CANDIDATE
8.31224474,2.663,70.8,12.2,10.63,5421.0,0.816,CANDIDATE
12.6362048,3.961,124.0,11.5,1.1,5772.0,0.992,CANDIDATE
23.266633,8.315,49.9,11.4,2.66,5758.0,3.775,CANDIDATE
7.94004281,3.282,81.9,10.7,0.98,6278.0,1.081,CANDIDATE
2.85855049,2.341,85.4,11.4,1.23,5441.0,0.964,CANDIDATE
8.95294046,2.995,44.0,13.0,0.86,6047.0,1.207,CANDIDATE
4.84350003,3.045,50.2,10.4,0.9,5762.0,1.056,CANDIDATE
45.163025,7.03,130.3,8.7,2.35,7675.0,2.015,CANDIDATE
36.7614011,15.982,160.9,16.2,1.52,5305.0,0.823,CANDIDATE
4.373570433,0.623,366.0,14.5,1.23,4362.0,0.64,CANDIDATE
154.674369,9.35,435.8,13.5,2.29,6338.0,1.002,CANDIDATE
15.9513866,2.285,99.2,9.2,1.17,6451.0,1.168,CANDIDATE
7.7859111,7.788,45.5,12.0,0.68,6045.0,0.954,CANDIDATE
31.183688,6.14,139.8,7.9,3.21,5947.0,2.407,CANDIDATE
2.94242323,1.519,293.3,14.7,1.42,5436.0,0.819,CANDIDATE
13.0914878,2.037,37.5,8.0,0.79,5919.0,1.288,CANDIDATE
54.0812235,6.279,411.1,11.6,1.54,5757.0,0.762,CANDIDATE
8.5291223,3.241,325.4,12.8,2.08,5543.0,1.111,CANDIDATE
6.4546845,3.071,69.9,10.8,1.38,6474.0,1.362,CANDIDATE
0.494247662,1.2443,224.9,18.1,1.51,5763.0,0.998,CANDIDATE
11.8299383,5.168,41.4,11.7,1.6,5747.0,2.431,CANDIDATE
5.30179786,2.24,197.2,11.5,1.22,5749.0,0.864,CANDIDATE
0.849362238,1.36,114.9,11.9,0.85,4973.0,0.788,CANDIDATE
0.741768294,0.4164,60.3,14.0,72.36,5897.0,3.147,CANDIDATE
61.083322,10.396,227.5,11.5,1.61,5803.0,1.015,CANDIDATE
3.5944891,2.557,89.9,10.4,0.98,5523.0,1.046,CANDIDATE
4.8608059,1.966,252.1,8.9,1.21,5541.0,0.757,CANDIDATE
4.04481159,2.479,33.0,7.5,0.67,6358.0,1.141,CANDIDATE
4.8302364,7.983,22.5,11.6,1.06,5086.0,2.247,CANDIDATE
56.446465,7.371,147.9,12.4,1.57,5995.0,1.117,CANDIDATE
31.4202111,4.021,390.5,10.6,1.45,5269.0,0.748,CANDIDATE
5.56676609,1.812,173.8,12.0,1.12,5032.0,0.859,CANDIDATE
5.38613715,1.943,169.3,8.9,0.86,5516.0,0.656,CANDIDATE
13.2965044,5.68,133.4,9.1,0.88,4352.0,0.613,CANDIDATE
21.8420304,3.843,79.5,9.5,2.01,6194.0,2.241,CANDIDATE
0.876850385,1.534,59.2,9.7,1.35,6102.0,1.756,CANDIDATE
413.51856,10.395,391.1,7.9,1.96,6031.0,0.992,CANDIDATE
20.7106368,2.693,142.5,11.0,1.12,5631.0,0.901,CANDIDATE
3.43633133,0.675,473.5,14.5,1.44,5201.0,0.651,CANDIDATE
142.703888,5.808,225.5,11.0,1.95,6701.0,1.289,CANDIDATE
3.38080537,3.275,200.9,11.6,1.69,6072.0,1.193,CANDIDATE
10.4716194,4.512,123.9,11.7,1.74,5812.0,1.574,CANDIDATE
6.78788113,2.26,73.1,7.8,2.44,6537.0,2.829,CANDIDATE
5.47455167,3.71,73.2,10.8,1.4,5611.0,1.312,CANDIDATE
3.43861067,1.264,46.8,9.5,1.01,5383.0,1.401,CANDIDATE
4.8754765,1.902,39.6,8.8,0.8,5513.0,1.286,CANDIDATE
10.5071781,2.68,271.8,11.1,1.41,5290.0,0.865,CANDIDATE
5.4398033,3.256,85.5,8.4,1.0,6108.0,1.08,CANDIDATE
8.8493948,6.928,43.8,12.1,0.82,6095.0,1.11,CANDIDATE
51.567801,5.514,210.1,13.5,1.3,5285.0,0.876,CANDIDATE
16.4491515,6.696,70.9,11.0,2.75,5334.0,2.789,CANDIDATE
0.428046051,0.776,126.0,14.1,0.87,5285.0,0.775,CANDIDATE
19.254536,4.754,186.0,9.2,1.32,5668.0,0.868,CANDIDATE
384.6961,6.167,787.0,8.2,1.78,4228.0,0.623,CANDIDATE
71.05457555,1.9162,4853.2,95.9,5.91,5290.0,0.865,CANDIDATE
20.5512722,4.639,191.2,20.0,1.64,5401.0,0.918,CANDIDATE
7.5861587,4.32,116.8,10.8,1.07,5934.0,0.871,CANDIDATE
42.049523793,2.1372,607.9,5.1,1.19,4281.0,0.48,CANDIDATE
6.60180003,2.624,213.4,8.1,1.25,5591.0,0.86,CANDIDATE
3.19938075,1.761,76.1,9.8,0.62,5483.0,0.702,CANDIDATE
3.04185157,1.434,69.0,11.1,0.71,5802.0,0.857,CANDIDATE
1.89873195,1.382,78.0,10.2,0.93,5942.0,1.05,CANDIDATE
11.39110963,2.749,593.4,12.1,1.9,4999.0,0.76,CANDIDATE
7.13044117,2.566,31.9,10.5,1.18,6312.0,2.074,CANDIDATE
18.0939004,3.294,467.3,11.6,1.91,5904.0,0.867,CANDIDATE
34.9524256,1.717,677.0,15.8,21.74,4921.0,0.779,CANDIDATE
15.1516409,5.105,191.5,11.4,1.38,5780.0,1.0,CANDIDATE
